concept,arm,vintage,seed,dataset,n_rows,auroc_pipeline,auroc_rank
hu_harm,gptoss120b,0,46,eval_ai_dilemmas,136,0.5080017301038062,0.5283304498269896
hu_harm,gptoss120b,0,47,eval_ai_dilemmas,136,0.5001081314878892,0.5220588235294117
hu_harm,gptoss120b,0,48,eval_ai_dilemmas,136,0.5003243944636678,0.5109212802768166
hu_harm,gptoss120b,0,49,eval_ai_dilemmas,136,0.5237889273356402,0.5484429065743945
hu_harm,gptoss120b,0,50,eval_ai_dilemmas,136,0.5006487889273357,0.521734429065744
hu_harm,gptoss120b,0,51,eval_ai_dilemmas,136,0.5363321799307957,0.5717993079584774
hu_harm,gptoss120b,1,42,eval_ai_dilemmas,136,0.49978373702422146,0.49794550173010377
hu_harm,gptoss120b,1,43,eval_ai_dilemmas,136,0.5057309688581315,0.5062716262975778
hu_harm,gptoss120b,1,44,eval_ai_dilemmas,136,0.5030276816608996,0.5033520761245676
hu_harm,gptoss120b,1,45,eval_ai_dilemmas,136,0.5046496539792387,0.5044333910034602
hu_harm,gptoss120b,1,46,eval_ai_dilemmas,136,0.4951340830449827,0.49243079584775085
hu_harm,gptoss120b,1,47,eval_ai_dilemmas,136,0.5051903114186851,0.5034602076124568
hu_harm,gptoss120b,1,48,eval_ai_dilemmas,136,0.5080017301038062,0.5065960207612457
hu_harm,gptoss120b,1,49,eval_ai_dilemmas,136,0.49891868512110726,0.49653979238754326
hu_harm,gptoss120b,1,50,eval_ai_dilemmas,136,0.4955666089965398,0.49221453287197237
hu_harm,gptoss120b,1,51,eval_ai_dilemmas,136,0.5042171280276817,0.5049740484429066
hu_harm,gptoss120b,2,42,eval_ai_dilemmas,136,0.5459558823529411,0.5435769896193772
hu_harm,gptoss120b,2,43,eval_ai_dilemmas,136,0.5339532871972319,0.5378460207612457
hu_harm,gptoss120b,2,44,eval_ai_dilemmas,136,0.5346020761245674,0.5333044982698961
hu_harm,gptoss120b,2,45,eval_ai_dilemmas,136,0.5400086505190311,0.5343858131487889
hu_harm,gptoss120b,2,46,eval_ai_dilemmas,136,0.5383866782006921,0.5347102076124568
hu_harm,gptoss120b,2,47,eval_ai_dilemmas,136,0.5461721453287196,0.5470371972318339
hu_harm,gptoss120b,2,48,eval_ai_dilemmas,136,0.5390354671280277,0.5414143598615917
hu_harm,gptoss120b,2,49,eval_ai_dilemmas,136,0.5236807958477508,0.5343858131487889
hu_harm,gptoss120b,2,50,eval_ai_dilemmas,136,0.5068122837370242,0.5197880622837371
hu_harm,gptoss120b,2,51,eval_ai_dilemmas,136,0.509083044982699,0.5277897923875432
hu_harm,gptoss120b,3,42,eval_ai_dilemmas,136,0.5371972318339101,0.5388192041522492
hu_harm,gptoss120b,3,43,eval_ai_dilemmas,136,0.5426038062283738,0.5483347750865052
hu_harm,gptoss120b,3,44,eval_ai_dilemmas,136,0.5397923875432526,0.5387110726643598
hu_harm,gptoss120b,3,45,eval_ai_dilemmas,136,0.5411980968858132,0.5428200692041523
hu_harm,gptoss120b,3,46,eval_ai_dilemmas,136,0.5197880622837371,0.5201124567474048
hu_harm,gptoss120b,3,47,eval_ai_dilemmas,136,0.5295198961937717,0.5294117647058824
hu_harm,gptoss120b,3,48,eval_ai_dilemmas,136,0.5489835640138409,0.5451989619377162
hu_harm,gptoss120b,3,49,eval_ai_dilemmas,136,0.5263840830449827,0.5299524221453287
hu_harm,gptoss120b,3,50,eval_ai_dilemmas,136,0.5514705882352942,0.5514705882352942
hu_harm,gptoss120b,3,51,eval_ai_dilemmas,136,0.5432525951557093,0.5460640138408305
hu_harm,deepseekv4pro,0,42,eval_ant_hh,134,0.8114279349521052,0.8157718868344843
hu_harm,deepseekv4pro,0,43,eval_ant_hh,134,0.8584317219870795,0.8706838939630207
hu_harm,deepseekv4pro,0,44,eval_ant_hh,134,0.8361550456671865,0.8431721987079528
hu_harm,deepseekv4pro,0,45,eval_ant_hh,134,0.8536422365783025,0.8557585208286924
hu_harm,deepseekv4pro,0,46,eval_ant_hh,134,0.8427266651815548,0.8513031855647137
hu_harm,deepseekv4pro,0,47,eval_ant_hh,134,0.8141011361104924,0.8577634216974828
hu_harm,deepseekv4pro,0,48,eval_ant_hh,134,0.8411672978391623,0.8574292715526843
hu_harm,deepseekv4pro,0,49,eval_ant_hh,134,0.829583426152818,0.8301403430608153
hu_harm,deepseekv4pro,0,50,eval_ant_hh,134,0.8526397861439073,0.8580975718422811
hu_harm,deepseekv4pro,0,51,eval_ant_hh,134,0.8475161505903319,0.848964134551125
hu_harm,deepseekv4pro,1,42,eval_ant_hh,134,0.80418801514814,0.80418801514814
hu_harm,deepseekv4pro,1,43,eval_ant_hh,134,0.8106482512809089,0.8107596346625083
hu_harm,deepseekv4pro,1,44,eval_ant_hh,134,0.7804633548674538,0.7805747382490532
hu_harm,deepseekv4pro,1,45,eval_ant_hh,134,0.8276899086656271,0.8276899086656271
hu_harm,deepseekv4pro,1,46,eval_ant_hh,134,0.8244597905992426,0.8244597905992426
hu_harm,deepseekv4pro,1,47,eval_ant_hh,134,0.8207841390064602,0.8205613722432613
hu_harm,deepseekv4pro,1,48,eval_ant_hh,134,0.780017821341056,0.7801292047226555
hu_harm,deepseekv4pro,1,49,eval_ant_hh,134,0.7977277790153708,0.797727779015371
hu_harm,deepseekv4pro,1,50,eval_ant_hh,134,0.7828024058810426,0.7828024058810426
hu_harm,deepseekv4pro,1,51,eval_ant_hh,134,0.8285809757184228,0.8284695923368234
hu_harm,deepseekv4pro,2,42,eval_ant_hh,134,0.814769436400089,0.8474047672087325
hu_harm,deepseekv4pro,2,43,eval_ant_hh,134,0.836043662285587,0.8565382044998886
hu_harm,deepseekv4pro,2,44,eval_ant_hh,134,0.8212296725328582,0.8562040543550902
hu_harm,deepseekv4pro,2,45,eval_ant_hh,134,0.8196703051904656,0.8466250835375362
hu_harm,deepseekv4pro,2,46,eval_ant_hh,134,0.8007351303185565,0.8477389173535308
hu_harm,deepseekv4pro,2,47,eval_ant_hh,134,0.8086433504121185,0.8371574961015816
hu_harm,deepseekv4pro,2,48,eval_ant_hh,134,0.820004455335264,0.8575406549342839
hu_harm,deepseekv4pro,2,49,eval_ant_hh,134,0.815214969926487,0.8556471374470929
hu_harm,deepseekv4pro,2,50,eval_ant_hh,134,0.8178881710848741,0.8464023167743373
hu_harm,deepseekv4pro,2,51,eval_ant_hh,134,0.8075295165961238,0.8544219202494988
hu_harm,deepseekv4pro,3,42,eval_ant_hh,134,0.8024058810425485,0.8034083314769437
hu_harm,deepseekv4pro,3,43,eval_ant_hh,134,0.8018489641345511,0.8016261973713522
hu_harm,deepseekv4pro,3,44,eval_ant_hh,134,0.8031855647137447,0.8070839830697261
hu_harm,deepseekv4pro,3,45,eval_ant_hh,134,0.8126531521496994,0.8130986856760971
hu_harm,deepseekv4pro,3,46,eval_ant_hh,134,0.7901537090666072,0.7999554466473603
hu_harm,deepseekv4pro,3,47,eval_ant_hh,134,0.7872577411450211,0.7875918912898195
hu_harm,deepseekv4pro,3,48,eval_ant_hh,134,0.7869235910002228,0.798730229449766
hu_harm,deepseekv4pro,3,49,eval_ant_hh,134,0.7946090443305859,0.7961684116729784
hu_harm,deepseekv4pro,3,50,eval_ant_hh,134,0.8007351303185565,0.8048563154377367
hu_harm,deepseekv4pro,3,51,eval_ant_hh,134,0.7968367119625752,0.8015148139897528
hu_harm,gptoss120b,0,42,eval_ant_hh,134,0.8114279349521052,0.8157718868344843
hu_harm,gptoss120b,0,43,eval_ant_hh,134,0.8584317219870795,0.8706838939630207
hu_harm,gptoss120b,0,44,eval_ant_hh,134,0.8361550456671865,0.8431721987079528
hu_harm,gptoss120b,0,45,eval_ant_hh,134,0.8536422365783025,0.8557585208286924
hu_harm,gptoss120b,0,46,eval_ant_hh,134,0.8427266651815548,0.8513031855647137
hu_harm,gptoss120b,0,47,eval_ant_hh,134,0.8141011361104924,0.8577634216974828
hu_harm,gptoss120b,0,48,eval_ant_hh,134,0.8411672978391623,0.8574292715526843
hu_harm,gptoss120b,0,49,eval_ant_hh,134,0.829583426152818,0.8301403430608153
hu_harm,gptoss120b,0,50,eval_ant_hh,134,0.8526397861439073,0.8580975718422811
hu_harm,gptoss120b,0,51,eval_ant_hh,134,0.8475161505903319,0.848964134551125
hu_harm,gptoss120b,1,42,eval_ant_hh,134,0.8569837380262866,0.8592114056582758
hu_harm,gptoss120b,1,43,eval_ant_hh,134,0.818556471374471,0.818556471374471
hu_harm,gptoss120b,1,44,eval_ant_hh,134,0.8283582089552239,0.8286923591000224
hu_harm,gptoss120b,1,45,eval_ant_hh,134,0.7951659612385833,0.7952773446201826
hu_harm,gptoss120b,1,46,eval_ant_hh,134,0.8530853196703052,0.8537536199599021
hu_harm,gptoss120b,1,47,eval_ant_hh,134,0.8469592336823346,0.8479616841167299
hu_harm,gptoss120b,1,48,eval_ant_hh,134,0.8310314101136111,0.8311427934952105
hu_harm,gptoss120b,1,49,eval_ant_hh,134,0.8110937848073068,0.8113165515705058
hu_harm,gptoss120b,1,50,eval_ant_hh,134,0.8606593896190688,0.8644464245934507
hu_harm,gptoss120b,1,51,eval_ant_hh,134,0.8432835820895522,0.8432835820895522
hu_harm,gptoss120b,2,42,eval_ant_hh,134,0.8168857206504789,0.8366005791935843
hu_harm,gptoss120b,2,43,eval_ant_hh,134,0.8224548897304522,0.842503898418356
hu_harm,gptoss120b,2,44,eval_ant_hh,134,0.815437736689686,0.8389396302071731
hu_harm,gptoss120b,2,45,eval_ant_hh,134,0.8359322789039875,0.8672310091334372
hu_harm,gptoss120b,2,46,eval_ant_hh,134,0.8319224771664068,0.8546446870126976
hu_harm,gptoss120b,2,47,eval_ant_hh,134,0.8064156827801292,0.8299175762976164
hu_harm,gptoss120b,2,48,eval_ant_hh,134,0.826241924704834,0.8475161505903319
hu_harm,gptoss120b,2,49,eval_ant_hh,134,0.8187792381376698,0.8389396302071731
hu_harm,gptoss120b,2,50,eval_ant_hh,134,0.8355981287591892,0.8655602584094453
hu_harm,gptoss120b,2,51,eval_ant_hh,134,0.8232345734016484,0.8501893517487191
hu_harm,gptoss120b,3,42,eval_ant_hh,134,0.8305858765872132,0.8309200267320116
hu_harm,gptoss120b,3,43,eval_ant_hh,134,0.8300289596792159,0.8330363109824015
hu_harm,gptoss120b,3,44,eval_ant_hh,134,0.8115393183337046,0.8138783693472934
hu_harm,gptoss120b,3,45,eval_ant_hh,134,0.8363778124303853,0.8370461127199823
hu_harm,gptoss120b,3,46,eval_ant_hh,134,0.8316997104032078,0.8315883270216083
hu_harm,gptoss120b,3,47,eval_ant_hh,134,0.8213410559144575,0.8354867453775896
hu_harm,gptoss120b,3,48,eval_ant_hh,134,0.8296948095344174,0.829806192916017
hu_harm,gptoss120b,3,49,eval_ant_hh,134,0.8438404989975496,0.8461795500111383
hu_harm,gptoss120b,3,50,eval_ant_hh,134,0.8075295165961239,0.8075295165961239
hu_harm,gptoss120b,3,51,eval_ant_hh,134,0.8324793940744041,0.8342615281799955
hu_harm,deepseekv4pro,0,42,eval_balanced_refusal,400,0.45720000000000005,0.46066250000000003
hu_harm,deepseekv4pro,0,43,eval_balanced_refusal,400,0.4428125,0.407825
hu_harm,deepseekv4pro,0,44,eval_balanced_refusal,400,0.4320375000000001,0.4228125
hu_harm,deepseekv4pro,0,45,eval_balanced_refusal,400,0.438425,0.43052499999999994
hu_harm,deepseekv4pro,0,46,eval_balanced_refusal,400,0.42912500000000003,0.41769999999999996
hu_harm,deepseekv4pro,0,47,eval_balanced_refusal,400,0.45255,0.41119999999999995
hu_harm,deepseekv4pro,0,48,eval_balanced_refusal,400,0.454975,0.42155
hu_harm,deepseekv4pro,0,49,eval_balanced_refusal,400,0.4697875000000001,0.4633625
hu_harm,deepseekv4pro,0,50,eval_balanced_refusal,400,0.461675,0.43393750000000003
hu_harm,deepseekv4pro,0,51,eval_balanced_refusal,400,0.4218625,0.42610000000000003
hu_harm,deepseekv4pro,1,42,eval_balanced_refusal,400,0.4014,0.40172500000000005
hu_harm,deepseekv4pro,1,43,eval_balanced_refusal,400,0.39959999999999996,0.4000625
hu_harm,deepseekv4pro,1,44,eval_balanced_refusal,400,0.42491249999999997,0.42501249999999996
hu_harm,deepseekv4pro,1,45,eval_balanced_refusal,400,0.4019875,0.402225
hu_harm,deepseekv4pro,1,46,eval_balanced_refusal,400,0.401475,0.40185000000000004
hu_harm,deepseekv4pro,1,47,eval_balanced_refusal,400,0.3983875,0.3966875
hu_harm,deepseekv4pro,1,48,eval_balanced_refusal,400,0.4353125,0.43591250000000004
hu_harm,deepseekv4pro,1,49,eval_balanced_refusal,400,0.4201,0.42076250000000004
hu_harm,deepseekv4pro,1,50,eval_balanced_refusal,400,0.435675,0.43604999999999994
hu_harm,deepseekv4pro,1,51,eval_balanced_refusal,400,0.39346250000000005,0.3917875
hu_harm,deepseekv4pro,2,42,eval_balanced_refusal,400,0.44501250000000003,0.4216125
hu_harm,deepseekv4pro,2,43,eval_balanced_refusal,400,0.4549625,0.41985000000000006
hu_harm,deepseekv4pro,2,44,eval_balanced_refusal,400,0.42530000000000007,0.4084875
hu_harm,deepseekv4pro,2,45,eval_balanced_refusal,400,0.45412499999999995,0.421875
hu_harm,deepseekv4pro,2,46,eval_balanced_refusal,400,0.4638624999999999,0.4367875
hu_harm,deepseekv4pro,2,47,eval_balanced_refusal,400,0.4519,0.42846249999999997
hu_harm,deepseekv4pro,2,48,eval_balanced_refusal,400,0.445025,0.42375
hu_harm,deepseekv4pro,2,49,eval_balanced_refusal,400,0.4389625,0.41667499999999996
hu_harm,deepseekv4pro,2,50,eval_balanced_refusal,400,0.4401125,0.42147500000000004
hu_harm,deepseekv4pro,2,51,eval_balanced_refusal,400,0.45630000000000004,0.432775
hu_harm,deepseekv4pro,3,42,eval_balanced_refusal,400,0.452075,0.4349625
hu_harm,deepseekv4pro,3,43,eval_balanced_refusal,400,0.4193,0.4065375
hu_harm,deepseekv4pro,3,44,eval_balanced_refusal,400,0.43141250000000003,0.41856250000000006
hu_harm,deepseekv4pro,3,45,eval_balanced_refusal,400,0.42867500000000003,0.41600000000000004
hu_harm,deepseekv4pro,3,46,eval_balanced_refusal,400,0.45588750000000006,0.4338375
hu_harm,deepseekv4pro,3,47,eval_balanced_refusal,400,0.4338,0.4136500000000001
hu_harm,deepseekv4pro,3,48,eval_balanced_refusal,400,0.44563749999999996,0.4330625
hu_harm,deepseekv4pro,3,49,eval_balanced_refusal,400,0.43856249999999997,0.4361625
hu_harm,deepseekv4pro,3,50,eval_balanced_refusal,400,0.44876250000000006,0.43374999999999997
hu_harm,deepseekv4pro,3,51,eval_balanced_refusal,400,0.42938750000000003,0.4222
hu_harm,gptoss120b,0,42,eval_balanced_refusal,400,0.45720000000000005,0.46066250000000003
hu_harm,gptoss120b,0,43,eval_balanced_refusal,400,0.4428125,0.407825
hu_harm,gptoss120b,0,44,eval_balanced_refusal,400,0.4320375000000001,0.4228125
hu_harm,gptoss120b,0,45,eval_balanced_refusal,400,0.438425,0.43052499999999994
hu_harm,gptoss120b,0,46,eval_balanced_refusal,400,0.42912500000000003,0.41769999999999996
hu_harm,gptoss120b,0,47,eval_balanced_refusal,400,0.45255,0.41119999999999995
hu_harm,gptoss120b,0,48,eval_balanced_refusal,400,0.454975,0.42155
hu_harm,gptoss120b,0,49,eval_balanced_refusal,400,0.4697875000000001,0.4633625
hu_harm,gptoss120b,0,50,eval_balanced_refusal,400,0.461675,0.43393750000000003
hu_harm,gptoss120b,0,51,eval_balanced_refusal,400,0.4218625,0.42610000000000003
hu_harm,gptoss120b,1,42,eval_balanced_refusal,400,0.41871250000000004,0.4049625
hu_harm,gptoss120b,1,43,eval_balanced_refusal,400,0.42637499999999995,0.426
hu_harm,gptoss120b,1,44,eval_balanced_refusal,400,0.41266250000000004,0.41064999999999996
hu_harm,gptoss120b,1,45,eval_balanced_refusal,400,0.44441249999999993,0.4441375
hu_harm,gptoss120b,1,46,eval_balanced_refusal,400,0.4236750000000001,0.41137499999999994
hu_harm,gptoss120b,1,47,eval_balanced_refusal,400,0.4151000000000001,0.409025
hu_harm,gptoss120b,1,48,eval_balanced_refusal,400,0.41451249999999995,0.41483749999999997
hu_harm,gptoss120b,1,49,eval_balanced_refusal,400,0.415825,0.415025
hu_harm,gptoss120b,1,50,eval_balanced_refusal,400,0.42533750000000003,0.41142500000000004
hu_harm,gptoss120b,1,51,eval_balanced_refusal,400,0.41490000000000005,0.41137499999999994
hu_harm,gptoss120b,2,42,eval_balanced_refusal,400,0.4331125,0.41715
hu_harm,gptoss120b,2,43,eval_balanced_refusal,400,0.42622499999999997,0.4144875
hu_harm,gptoss120b,2,44,eval_balanced_refusal,400,0.43666249999999995,0.41236249999999997
hu_harm,gptoss120b,2,45,eval_balanced_refusal,400,0.4447375,0.4170125
hu_harm,gptoss120b,2,46,eval_balanced_refusal,400,0.4453625,0.4174125
hu_harm,gptoss120b,2,47,eval_balanced_refusal,400,0.4106625,0.3967625
hu_harm,gptoss120b,2,48,eval_balanced_refusal,400,0.435875,0.4083
hu_harm,gptoss120b,2,49,eval_balanced_refusal,400,0.43707500000000005,0.4114375
hu_harm,gptoss120b,2,50,eval_balanced_refusal,400,0.447875,0.4081000000000001
hu_harm,gptoss120b,2,51,eval_balanced_refusal,400,0.4481375000000001,0.4253375000000001
hu_harm,gptoss120b,3,42,eval_balanced_refusal,400,0.42132499999999995,0.4136625
hu_harm,gptoss120b,3,43,eval_balanced_refusal,400,0.4182625,0.41245
hu_harm,gptoss120b,3,44,eval_balanced_refusal,400,0.41421250000000004,0.4129625
hu_harm,gptoss120b,3,45,eval_balanced_refusal,400,0.4121125,0.40506250000000005
hu_harm,gptoss120b,3,46,eval_balanced_refusal,400,0.4185,0.41688749999999997
hu_harm,gptoss120b,3,47,eval_balanced_refusal,400,0.4196375,0.4072125
hu_harm,gptoss120b,3,48,eval_balanced_refusal,400,0.41708750000000006,0.41305
hu_harm,gptoss120b,3,49,eval_balanced_refusal,400,0.42118750000000005,0.4083625000000001
hu_harm,gptoss120b,3,50,eval_balanced_refusal,400,0.4226,0.4193625000000001
hu_harm,gptoss120b,3,51,eval_balanced_refusal,400,0.4191,0.41174999999999995
hu_harm,deepseekv4pro,0,42,eval_daily_dilemmas,196,0.5518013327780091,0.5679404414827155
hu_harm,deepseekv4pro,0,43,eval_daily_dilemmas,196,0.5537276134943774,0.5621095376926281
hu_harm,deepseekv4pro,0,44,eval_daily_dilemmas,196,0.5267076218242399,0.5446688879633487
hu_harm,deepseekv4pro,0,45,eval_daily_dilemmas,196,0.5715847563515202,0.5861620158267388
hu_harm,deepseekv4pro,0,46,eval_daily_dilemmas,196,0.5244689712619742,0.5435235318617243
hu_harm,deepseekv4pro,0,47,eval_daily_dilemmas,196,0.5108288213244481,0.5637755102040816
hu_harm,deepseekv4pro,0,48,eval_daily_dilemmas,196,0.5247813411078717,0.5438359017076219
hu_harm,deepseekv4pro,0,49,eval_daily_dilemmas,196,0.5781445231153686,0.5878800499791753
hu_harm,deepseekv4pro,0,50,eval_daily_dilemmas,196,0.5267596834652228,0.5540920449812577
hu_harm,deepseekv4pro,0,51,eval_daily_dilemmas,196,0.6132861307788422,0.6233860891295294
hu_harm,deepseekv4pro,1,42,eval_daily_dilemmas,196,0.36948146605581,0.368804664723032
hu_harm,deepseekv4pro,1,43,eval_daily_dilemmas,196,0.3637546855476884,0.3632861307788421
hu_harm,deepseekv4pro,1,44,eval_daily_dilemmas,196,0.3771865889212828,0.37671803415243643
hu_harm,deepseekv4pro,1,45,eval_daily_dilemmas,196,0.3819762598917118,0.3804144106622241
hu_harm,deepseekv4pro,1,46,eval_daily_dilemmas,196,0.37583298625572675,0.3740108288213244
hu_harm,deepseekv4pro,1,47,eval_daily_dilemmas,196,0.3835901707621824,0.38254893794252387
hu_harm,deepseekv4pro,1,48,eval_daily_dilemmas,196,0.372917534360683,0.3719283631820075
hu_harm,deepseekv4pro,1,49,eval_daily_dilemmas,196,0.3662536443148688,0.3657330279050395
hu_harm,deepseekv4pro,1,50,eval_daily_dilemmas,196,0.3751561849229487,0.3752603082049146
hu_harm,deepseekv4pro,1,51,eval_daily_dilemmas,196,0.39733444398167433,0.3958246563931695
hu_harm,deepseekv4pro,2,42,eval_daily_dilemmas,196,0.5672636401499375,0.566274468971262
hu_harm,deepseekv4pro,2,43,eval_daily_dilemmas,196,0.568304872969596,0.5687213660974594
hu_harm,deepseekv4pro,2,44,eval_daily_dilemmas,196,0.5684610578925448,0.5694502290712203
hu_harm,deepseekv4pro,2,45,eval_daily_dilemmas,196,0.5577884214910453,0.5598188254893794
hu_harm,deepseekv4pro,2,46,eval_daily_dilemmas,196,0.6289046230737193,0.6301541024573094
hu_harm,deepseekv4pro,2,47,eval_daily_dilemmas,196,0.5874114952103291,0.5859537692628072
hu_harm,deepseekv4pro,2,48,eval_daily_dilemmas,196,0.5442523948354853,0.5443044564764681
hu_harm,deepseekv4pro,2,49,eval_daily_dilemmas,196,0.5461266139108705,0.546491045397751
hu_harm,deepseekv4pro,2,50,eval_daily_dilemmas,196,0.5484693877551021,0.5472719700124948
hu_harm,deepseekv4pro,2,51,eval_daily_dilemmas,196,0.5842877967513536,0.5875156184922948
hu_harm,deepseekv4pro,3,42,eval_daily_dilemmas,196,0.5272802998750521,0.5274364847980009
hu_harm,deepseekv4pro,3,43,eval_daily_dilemmas,196,0.5173885880882966,0.517128279883382
hu_harm,deepseekv4pro,3,44,eval_daily_dilemmas,196,0.4988025822573927,0.4984902124114951
hu_harm,deepseekv4pro,3,45,eval_daily_dilemmas,196,0.5089546022490629,0.5090587255310288
hu_harm,deepseekv4pro,3,46,eval_daily_dilemmas,196,0.5336838817159517,0.5323823406913786
hu_harm,deepseekv4pro,3,47,eval_daily_dilemmas,196,0.5093710953769263,0.5090066638900458
hu_harm,deepseekv4pro,3,48,eval_daily_dilemmas,196,0.515097875885048,0.5145251978342358
hu_harm,deepseekv4pro,3,49,eval_daily_dilemmas,196,0.51228654727197,0.5127551020408163
hu_harm,deepseekv4pro,3,50,eval_daily_dilemmas,196,0.5143169512703041,0.5152540608079967
hu_harm,deepseekv4pro,3,51,eval_daily_dilemmas,196,0.5077571845064557,0.5077571845064557
hu_harm,gptoss120b,0,42,eval_daily_dilemmas,196,0.5518013327780091,0.5679404414827155
hu_harm,gptoss120b,0,43,eval_daily_dilemmas,196,0.5537276134943774,0.5621095376926281
hu_harm,gptoss120b,0,44,eval_daily_dilemmas,196,0.5267076218242399,0.5446688879633487
hu_harm,gptoss120b,0,45,eval_daily_dilemmas,196,0.5715847563515202,0.5861620158267388
hu_harm,gptoss120b,0,46,eval_daily_dilemmas,196,0.5244689712619742,0.5435235318617243
hu_harm,gptoss120b,0,47,eval_daily_dilemmas,196,0.5108288213244481,0.5637755102040816
hu_harm,gptoss120b,0,48,eval_daily_dilemmas,196,0.5247813411078717,0.5438359017076219
hu_harm,gptoss120b,0,49,eval_daily_dilemmas,196,0.5781445231153686,0.5878800499791753
hu_harm,gptoss120b,0,50,eval_daily_dilemmas,196,0.5267596834652228,0.5540920449812577
hu_harm,gptoss120b,0,51,eval_daily_dilemmas,196,0.6132861307788422,0.6233860891295294
